id,title,content,summary,url,date
149,Stabledollars: The Third Act of Dollar Reinvention,"Eight decades of dollar history can be read as a three-act play. Act Iwas the Eurodollar—off-shore bank deposits that sprang up in 1950s London so the Soviet bloc, European exporters, and eventually every multinational could hold dollars outside U.S. regulation, spawning a multi-trillion-dollar shadow banking base. Act IIwas the Petrodollar. After 1974, OPEC’s decision to price crude in dollars hard-wired global energy demand to U.S. currency and gave Washington an automatic bid for its Treasury bills. John deVadoss will appear in the “IEEE x Consensus Research Symposium: What's next in Agentic AI?” at Consensus 2025 on May 16 at 11:00am-12:30pm. Act IIIis unfolding now. USD-backed Stabledollars (a.k.a. stablecoins)—on-chain tokens fully collateralized by T-bills and cash—have leapt past $230 billion in circulating supply and, on many days, settle more value than PayPal and Western Union combined. The dollar has reinvented itself again—this time as amonetary API: a permissionless, programmable unit that clears in seconds for a fraction of a cent. Follow the incentives and the shape of the future appears. A Lagos merchant can accept USDC on her phone, skip 20% naira slippage, and restock inventory the same afternoon. A Singapore hedge fund parks cash in tokenized T-bill vaults yielding 4.9%, then routes those dollars into a swap at 8 a.m. New-York time without a correspondent bank. A Colombian gig worker converts weekend wages to digital dollars, bypasses capital controls, and withdraws pesos at a neighborhood ATM—no Friday-to-Monday lag, no 7% remit fee. Stablecoins haven’t replaced the banking system; they have tunneled around its slowest, most expensive choke points. Scale begets legitimacy. TheGENIUS Actmoving through the U.S. Senate would charter stable-coin issuers nationally and, for the first time, open a path to Fed master accounts. Treasury staff already model a $2 trillion stable-coin float by 2028—enough to rival the entire Eurodollar stock of the early 1990s. That projection is plausible: Tether and Circle command over 90% share with reserves lodged almost entirely in short-dated U.S. debt, meaning foreigners are effectively holding digitized T-bills that settle in 30 seconds. The dollar’s network-effect is migrating from SWIFT messages to smart-contract calls, extending hegemony without printing a single new note. Yet, the Stabledollar epoch is no risk-free triumph. Private tokens that wrap sovereign money raise hard questions. Who conducts monetary policy when a third of the offshore float lives in smart contracts? What recourse does a Venezuelan family have if an issuer black-lists its wallet? Will Europe—or the BRICS—tolerate a rails-level dependence on a U.S.-regulated asset? These are governance puzzles, but they are solvable if policymakers treat stablecoins as critical dollar infrastructure, not as speculative irritants. The playbook is straightforward: Do that, and the United States creates a digital-dollar moat wider than any rival’s CBDC, including China’s. Shrug, and issuance will migrate offshore, leaving Washington to police a shadow system it no longer controls. Dollar hegemony has always advanced by hitching itself to the dominant trade flow of the age: Eurodollars financed post-war reconstruction; petrodollars lubricated the fossil-fuel century; Stabledollars are wiring the high-velocity, software-eaten economy. Ten years from now, you won’tseethem; they will simply be the water we swim in. Your local café will quote prices in pesos or pounds but settle in tokenized dollars under the hood. Brokerages will sell “notes” that are really bearer instruments programmable for collateral calls. Payroll will arrive in a wallet that auto-routes savings, investments, and charitable gifts the instant it clears. The only open question is whether the United States will steward the upgrade it accidentally birthed. Stablecoins are already the fastest-growing quasi-sovereign asset class. Harness them with serious rules and the dollar’s third great reinvention writes itself. Ignore them, and that future still arrives—just without the U.S. in the driver’s seat.  Note: The views expressed in this column are those of the author and do not necessarily reflect those of CoinDesk, Inc. or its owners and affiliates. John deVadoss serves as a Governing Board Member of the Global Blockchain Business Council. He is a co-founder of the InterWork Alliance and was part of the team that developed the Token Taxonomy Framework. Previously, he built pioneering developer tools used by the Fortune 500 and leading blockchain projects, including the first Smart Contract Debugger and the first Time-Travel Debugging capabilities for blockchain/DLT platforms. Earlier, John grew Microsoft Digital from $0 to $0.5B+ in revenue and led the architecture for .NET, the Application Platform, Patterns & Practices, and Enterprise Strategy. John pioneered SOA in the enterprise and incubated Cloud/SaaS for Microsoft. He holds an MS in ML and conducted his PhD work in AI at the University of Massachusetts at Amherst.",,https://www.coindesk.com/opinion/2025/05/06/stabledollars-the-third-act-of-dollar-reinvention,2025-05-09
150,John deVadoss,,,https://www.coindesk.com/author/john-devadoss,2025-05-09
151,Will Crypto Values Survive the Regulatory Wave?,"It is often said that crypto is part technology and part religion. As such, it is hardly surprising that the unfolding regulatory overhaul has been accompanied both by vigorous soul searching related to the state of crypto’s (often anti-establishment) core values and palpable excitement over potential new use cases. With the blessing ofCoinDesk, I asked the panelists of our upcoming people’sregulatory roundtable at Consensus 2025—each of them crypto veterans and advocates for sensible regulation—about safeguarding crypto values in regulatory reform and about the innovation that new regulation is making possible. You can catch Kayvan Sadeghi, Connor Spelliscy, Lewis Cohen, Michelle Ann Gitlitz and David Adlerstein speaking at the People’s Regulatory Roundtable on May 14 at 10 a.m. on the Spotlight Stage. The roundtable will be moderated by Ivo Entchev. If you would like to submit a question ahead of time, please email it to opinion@coindesk.com. This is what they had to say.  Which core crypto values are most important to you and why? How can we ensure that they are respected by regulatory reform? KAYVAN: Individual freedom and sovereignty are core values. Privacy and decentralization are important largely as a means to achieving that sovereignty, which can otherwise be undermined through surveillance and centralized points of control. To ensure that these values are respected, it is helpful to reframe the conversation to focus on the ways in which new technology can achieve the objectives of the existing laws, not just differently, but better. For example, many financial regulations are designed to prevent abuse by those with control over other people’s assets. But as long as humans hold that power, the risk of corruption and greed will persist and the same problems will recur. Heavily regulated intermediaries is one path, but removing the human intermediaries altogether can eliminate the root cause. By analogy, one can curtail drunk-driving with stricter alcohol laws and more frequent roadside checkpoints, but those are band-aids on a problem that can be eliminated with autonomous vehicles. There will be growing pains as new technology is battle-tested, and the risks will look different from the risks of human intermediaries, but the values can be preserved by focusing the discussion around the use of technology to deliver better solutions to problems that the law is already trying to solve.  CONNOR: Blockchain technology can provide users with unprecedented levels of transparency, reliability, and security—as long as policy frameworks allow it to flourish by incentivizing decentralization. If properly regulated, blockchain projects will continue to decentralize, giving users greater control over their finances and digital assets, reducing reliance on overreaching institutions. Beyond financial use cases, decentralized blockchain networks function as infrastructure for a variety of applications that provide users with more autonomy over their lives, including, for example: social media platforms that allow users to own and control their data, community-owned platforms that leverage decentralized governance to compete with Big Tech, and digital identity protocols necessary for users to protect their identity online from sophisticated AI-enabled bots. We believe that focusing on control is the most effective framing option for defining decentralization under law. Meeting a test for control would significantly reduce information asymmetries stemming from the control of a blockchain’s token, justifying lower regulatory burdens or exemptions under securities laws. We recommended specific control principles to implement in ourDesigning Blockchain for a Flourishing Industrypaper we published this week, incorporating feedback from 40+ teams, founders, operators, lawyers, and policymakers.  LEWIS: When we talk about core values, I think about the values of those users and builders who are attracted to the crypto space, rather than the values of a technology as such. These individuals, in my experience, are attracted by many things that certainly include personal sovereignty and decentralization, but are by no means limited to these features. What means the most to me and has driven me forward for the last 10 years, is working with, and serving the needs of, that incredibly diverse community of users and builders - fiercely dedicated to innovation and developing a new “Internet of Value.” We can never forget that, at its heart, “crypto” is a system of tools built from the ground up, not by large corporations, but by individuals contributing their time, energy, and creativity to help make the world a more connected and inclusive place.  MICHELLE: Decentralization is the most important value to me because the distribution of power, control, and decision-making across a network rather than in the hands of central authorities enables true digital ownership and freedom to transact. Where there is centralization and control, we need legal and regulatory safeguards that are reasonably tailored to the particular intricacies of the blockchain-based systems. Ensuring decentralization is respected requires legislators and regulators to truly understand the underlying infrastructure so they can craft rules that protect consumers from loss of funds or value and to safeguard against financial crimes.  DAVID: I’ve been a corporate lawyer for over 20 years and am an ardent believer in free markets. The concept of recognized rights in alienable property, the concept that entrepreneurs should be free to test ideas in the marketplace, and the concept of “freedom of contract”—that consenting adults should be free to enter into exchanges of goods and services as they desire—are all at the heart of U.S. corporate law (and that of other liberal democracies). These concepts are quintessential crypto values.  For all crypto’s novelty, the paradigm of needing reasonable regulatory safeguards around a new technology is an old one. Commercial airplanes were once new tech, and for good reason we have regulations to ensure things like pilot training and safety standards, but these days you can pretty much fly anywhere whenever you want to.  The same paradigm should apply here. I believe it is possible for regulators to preserve openness to new software-based business models and organizational forms, while reasonably tailoring safeguards to prevent things like financial crises and terror financing.  Is regulation opening the door to new and valuable business models/products?  KAYVAN: Sensible regulation could have profound implications for any business driven by community engagement and network effects. Many technologies are lowering the barrier for individuals and small teams to generate and distribute content in competition with larger centralized companies. Effective regulation can further empower individuals by paving the way for good actors to have more direct access to allocation of capital, and for a broader mainstream audience to participate in the ecosystem and benefit from the network effects of the communities in which they participate.  CONNOR: To be determined! We’ve seen a lot more mainstream and institutional interest in blockchain technology now that it appears the space will have clearer parameters as laid out in legislation like a market structure and stablecoin bill but until those bills pass, I think many ambitious and exciting blockchain projects will continue to have a problem scaling. I’m optimistic we’ll be seeing more impactful projects launch in areas like decentralized AI, digital identity, and social media. I’d also love to see legal clarity for novel organizational structures like DAOs so that those types of organizations can continue to experiment and improve; with respect to DAOs, the newly available Wyoming DUNA has proven to be a great step forward.  LEWIS: The door is always open to innovation! Regulation, when it works as it should, facilitates innovation in a balanced and sustainable manner, but is reactive to new business models that the community adopts and actually uses.  I think of regulations in their most ideal form as similar to the development of car travel. Innovators developed the automobile—“horseless carriages” which initially traveled along muddy trails intended for a very different kind of transportation. Seeing this innovation, the government paved and painted lines on roads. Yes, this constrained drivers to some extent, but it also allowed them to travel more safely and go much faster. It was the private sector that took the lead when it came to automobile innovation, designing new kinds of cars with new technologies that travel on those roads.  No matter how well intended at the time, any regulation that seeks to put its finger on the scale and promote one type of technology approach over another usually winds up backfiring in some way and distorting the market. Innovators will continue to create, and regulators should continue to watch over and adapt to these innovations, not lead them.  MICHELLE: I’ve been in the crypto industry for the last 10 years and have worked mostly in heavily regulated areas dealing with financial integrity and consumer protection. I’ve seen new business models and products such as stablecoins proliferate in the ecosystem in the absence of regulatory clarity. Thoughtful regulation enables wider adoption of innovative crypto products with greater confidence by providing clarity to developers and trust amongst users. I’ve also seen more projects in the crypto industry prioritize compliance compared to a decade ago.  As a result, there is a significant opportunity for RegTech solutions to build compliance tooling and processes. We do this every day atChange Agentswhere we are on a mission to streamline workflows, reduce costs and unlock efficiencies using our secure AI-powered automation first platform. Traditional financial institutions often operate on decades-old platforms that were not designed to interface with modern technologies. They struggle with fragmented data stored in disparate systems and formats. Jurisdictions maintain varying approaches to regulation, further complicating these issues.  Crypto platforms inherently facilitate compliance because blockchain technology enables transparent recordkeeping, more automated compliance checks and immutable audit trails. Crypto platforms are also developed with API-first approaches, making integration with RegTech products significantly more straightforward. Finally, crypto companies can oftentimes automate regulatory compliance functions directly from their transaction data rather than manually aggregating data from multiple systems, increasing delays and creating the potential for error. Ultimately, these factors give crypto companies a competitive edge over TradFi because they can better reduce compliance costs while also providing more accurate information to regulators.  DAVID: There are many powerful narratives within crypto, beginning with Bitcoin as a resilient store of value now over 16 years old borderline ancient for technology these days. But I’m particularly excited about stablecoins and tokenization of real-world assets. The potential impact of having a nexus between capital and a fully composable, Turing-complete global computer is not widely understood.  Money is the very lifeblood of commerce, and things like instantaneous payments with little friction and the ability of the unbanked to use digital dollar equivalents, to name just a couple of examples, are only the beginning. Stablecoins are already fairly popular, but impending U.S. regulation will open the door to much more widespread usage. It’s critical to get stablecoin regulation right, with a particular emphasis on minimizing run risk, preserving the ability to combat illicit finance, and promoting interoperability.  Note: The views expressed in this column are those of the author and do not necessarily reflect those of CoinDesk, Inc. or its owners and affiliates. Ivo Entchev is a partner at Youbi Capital, a Web3 VC and accelerator.",,https://www.coindesk.com/opinion/2025/05/06/will-crypto-values-survive-the-regulatory-wave,2025-05-09
152,Ivo Entchev,,,https://www.coindesk.com/author/ivo-entchev,2025-05-09
153,Reflections on Those MSTR Bitcoin ‘Earnings’,"MSTR earnings came out May 1. My morning media stops last Thursday (hereandhere) asked for a preview. We don't talk about stocks, so I planned to zoom out and hit themes. While preparing, I had to suppress theeye-roll reflexesthat MSTR triggers. MSTR, of course, is the ticker symbol for MicroStrategy, or Strategy, as the company is now known. Strategy, fronted by Michael Saylor, pioneered the “bitcoin treasury” model that’s now been copied by Metaplanet and dozens of other companies.Strategy plans to raise $84 billion, according to its most recent announcement, across equity and fixed income instruments. Here are three questions: 1.Earnings?MSTR ""earnings"" and ""price targets"" are... Well, they don't really mean the same thing, especially once the effect ofASC 2023-08is backed out. It's just the price of bitcoin and financing, plain and simple. Wall Street analysts and pundits should get that right. 2.Strategy?You can't just say, ""Strategy."" You have to say, ""Strategy; you know, it used to be Microstrategy."" Like Prince, Puff Daddy, Kanye West and Twitter. NB: folks say ""strategy"" (small ""s"") a lot already. 3.Don't be a hater?MSTR supports a market cap of $107b with bitcoin holdings of $53b and laser-eyed goodwill. No lifeboat, no parachute, no apparent Plan B. If it fails, the bitcoin market could take the blame. Those eye-rollers (and someobsequious media coverage) notwithstanding, we can agree that: - Thecapital raisesare truly awesome. The force is strong in this one. - MSTR is up 36% on the year, compared to less than 5% for bitcoin. Who am I to throw stones? - MSTR cleverly uses stock price volatility as a feature, not a bug, for 1) issuing mouth-watering converts, 2) attracting listed options volume, and 3) corporate ""yield"" strategies. (Just please stop calling option-selling a ""yield strategy."" And I said ""strategy"" again.Small ""s"".) - The preferreds (STRKandSTRF) hit the mark with some folks who like preferreds. Some of my preferreds friends are smitten. Strategy (big ""S"") has not only created a movement, but a category. Levered MSTR ETFs (includingthis new onewhich pays ""income"") serve the market for whom MSTR's 70 vol is dull. Grayscale announced anETFthat tracks 30 companies that hold at least 100 bitcoin. Last, but not least,Cantor Equity Partners, a SPAC, is merging to form Twenty One Capital, which will hold $3 billion of bitcoin. Mention this trend in a room full of pundits and they'll yell ""Gamestop!"" in unison. It's fun. This is all fine. Adding bitcoin to the treasury of non-crypto companies* is an interesting trend. (And that doesn’t include crypto-native companies, like CoinDesk's parent company, Bullish.) But it's only bitcoin at the moment. Despite the loosening of U.S. regulatory zip-ties on digital assets and the recent flurry of ETF filings, bitcoin still dominates the conversation (it still accounts forabout two-thirdsof the total cryptocurrency market). Again, that's fine if we are talking about a store-of-value asset contributing to a corporate treasury otherwise allocated to cash and treasuries. However, the growing number of flavors of bitcoin exposure--leverage, yield, optionality, protection--are taking the place of education about what other blockchain assets hope to deliver, and why it is important to spend more time thinking about the asset class. Until recently, that was fruitless for many investors and advisors, since brokerage- or futures- account implementation was not available. (Of course, it has been for ETH, but you need more than ETH to think about the ""digital asset class."" Lack of enthusiasm for ETH investment vehicles, we believe, has struggled in part for this reason.) If 2024 was bitcoin's ""coming out"" year, we hope that 2025 gives investors and traders opportunities to think deeper and more broadly, and to implement accordingly. If not, the U.S. crypto investing narrative will start to sound like a ""bitcoin maxi,"" and that feels like leaving money on the table.  Note: The views expressed in this column are those of the author and do not necessarily reflect those of CoinDesk, Inc. or its owners and affiliates. Andy leads research and product development of digital asset indices and strategies at CoinDesk Indices, bringing twenty-five years of global markets and investment management experience to help improve crypto trading and investing for everyone. Prior to joining CoinDesk, Andy was a partner at Risk Premium Investments, an alternative asset management firm serving institutions. Earlier, he held leadership roles on derivatives desks at Credit Suisse, BNP Paribas, Morgan Stanley, and Deutsche Bank, focusing on options, structured products, and systematic strategies. Andy holds BA and MBA degrees from Columbia University. He is a CFA® charter holder and holds the CAIA designation. Since 2008, Andy has served as a board member for Goodwill NYNJ.",,https://www.coindesk.com/opinion/2025/05/05/reflections-on-those-mstr-bitcoin-earnings,2025-05-09
154,Andy Baehr,,,https://www.coindesk.com/author/andy-baehr,2025-05-09
155,Press Releases,,,https://www.coindesk.com/press-release,2025-05-09
156,JAM featured at ETHLisbon- offers glimpse into the future of Web3 infrastructure,"With a developer-led presence during ETHLisbon, JAM moves from concept to collective movement [Lisbon, Portugal – May 6th, 2025] -The Join-Accumulate Machine(JAM) blockchain protocol, devised by Ethereum and Polkadot co-founder Dr. Gavin Wood, will be featured prominently atETHLisbonfrom May 9th to 11th, 2025 with a JAM-themed booth and a keynote presentation exploring how the protocol is reshaping the future of Web3. JAM is an open-source blockchain protocol that enables the execution of general-purpose computer code on top of blockchain architecture. By removing traditional blockchain-specific coding constraints while maintaining decentralized infrastructure, JAM allows developers to build and run any type of application directly on-chain. This shift paves the way for greater flexibility for developers while preserving the reliability and security that blockchain technology offers. To encourage diverse implementations of the protocol, theWeb3 Foundation launched the JAM Implementer’s Prize, offering up to 10 million DOT and 100,000 KSM, valued at approximately $100 million USD at the time of announcement. Development teams across the globe are working on JAM in various programming languages, fostering a collaborative and pluralistic developer ecosystem. While competing for the prize, these teams are building a growing community where they share knowledge, ideas, and experiences with one another. During ETHLisbon, attendees will have the opportunity to visit the JAM booth, engage directly with implementers, get an early peek behind the curtain at the technology in development, grab exclusive merch, and enjoy a few surprises along the way. On May 9 at 4:30 pm local time on the main stage, Daniel Cukier, a JAM developer working in the Elixir implementation, will also deliver a keynote presentation titled “JAM: The Architecture Web3 Was Meant to Have.” While previous public discussions about JAM have primarily come from Dr. Gavin Wood himself, this event marks a shift as the developer community takes the lead in sharing the project’s vision with a broader audience. For more information about JAM, visithttps://graypaper.com/ For media inquiries, please contact insights@palalabs.org ### About JAM JAM, the Join-Accumulate Machine, is an innovative open-source blockchain protocol pioneered by Dr. Gavin Wood who architected two most technically advanced blockchain projects - Ethereum and Polkadot. This technology reshapes the current blockchain landscape, marking a major turning point for the entire Web3 space. JAM enables the execution of general-purpose computer code on top of blockchain infrastructure, removing the blockchain specific coding constraints but maintaining all the features of the Web3 infrastructure. JAM shifts the blockchain paradigm to become a platform to host any type of Web3 applications. About Polkadot Polkadotis the powerful, secure core of Web3, providing a shared foundation that unites some of the world’s most transformative apps and blockchains. Polkadot offers advanced modular architecture that allows devs to easily design and build their own specialized blockchain projects, pooled security that ensures the same high standard for secure block production across all connected chains and apps connected to it, and robust governance that ensures a transparent system where everyone has say in shaping the blockchain ecosystem for growth and sustainability. With Polkadot, users are not just participants, they're co-creators with the power to shape its future. About The Web3 Foundation Web3 Foundationfunds research and development teams building the technology stack of the decentralized web. It was established in Zug, Switzerland by Ethereum co-founder and former chief technology officer Dr. Gavin Wood. Polkadot is the Foundation’s flagship project. For more information, visitweb3.foundation",,https://www.coindesk.com/press-release/2025/05/05/jam-featured-at-ethlisbon-offers-glimpse-into-the-future-of-web3-infrastructure,2025-05-09
157,Bybit Showcased Innovative Payments and Crypto Solutions at Web Summit Rio 2025,"Dubai, United Arab Emirates, May 2nd, 2025, Chainwire  Bybit, the world’s second-largest cryptocurrency exchange by trading volume, is excited to have been a part of this year’s Web Summit in Rio. From April 27 to 30, the world’s largest technology event took place in Brazil’s startup city, Rio de Janeiro, where Bybit presented its future-ready crypto offering and innovative payments solutions. Crypto integration into traditional payments is rapidly becoming part of everyday life for millions of users around the world, especially in emerging markets, and Bybit is at the forefront of the revolution with unmatched crypto-native solutions. Bybit—The Crypto Ark—caters to all of the crypto community’s needs — from trading, custody, on and off-ramping, payments, and more — and is fast becoming the ultimate crypto lifestyle brand. Through local partnerships and product innovation, Bybit’s LATAM chapter aspires to become the lifestyle partner of the crypto community. In 2025, Bybit officially launchedBybit Pay in Brazilpowered byTransfero, offering a blockchain-based payment gateway and seamless crypto-to-fiat experience. This new product solution simplifies crypto payments and settlement for users in LATAM’s largest economy. Bybit Pay Key Features At Web Summit Rio, the Bybit booth welcomed hundreds of attendees who experienced Bybit Pay in person. Visitors and the Bybit team exchanged insights on the future of crypto and how institutions, merchants, and retail users can pivot into the digital economy with on-chain solutions. Web Summit Rio also featured theTransfero x Bybit Happy Hour, presented byBybit Payat the Transfero booth. Visitors got their hands on Bybit’s innovative payments solutions built for crypto over a free beer and additional perks — experiencing a Bybit Pay transaction in seconds and taking home free Bybit-branded merchandise. The all-in-one crypto powerhouse is also dedicated to enriching customer experience beyond transactions. Bybit recently announced its strategic partnership withTomorrowland Brasil, making crypto a key highlight at this iconic music festival hosting hundreds of thousands of music fans every year. The upcoming rendition is set for October 10 to 12 in Itu, São Paulo. As theexclusive Payment Partnerfor Tomorrowland, Bybit’s sponsorship is a world-first — bridging music and the crypto savvy generation. “For the younger generation in Latin America, crypto is becoming a way of life. We want to help create a world where paying, sending, and investing in crypto becomes instant and borderless for everyday users. What we are building now will enable millions of customers to benefit from the rapidly emerging digital asset class both on-chain and in real life with increasing ease,” saidIsrael Buzaym, Country Manager of Brazil. Local customers can exploreBybit Pay Braziland the ultra-rewardingBybit Cardwith up to 10% cashback in Brazil and Argentina. #Bybit / #TheCryptoArk About Bybit Bybitis the world’s second-largest cryptocurrency exchange by trading volume, serving a global community of over 60 million users. Founded in 2018, Bybit is redefining openness in the decentralized world by creating a simpler, open, and equal ecosystem for everyone. With a strong focus on Web3, Bybit partners strategically with leading blockchain protocols to provide robust infrastructure and drive on-chain innovation. Renowned for its secure custody, diverse marketplaces, intuitive user experience, and advanced blockchain tools, Bybit bridges the gap between TradFi and DeFi, empowering builders, creators, and enthusiasts to unlock the full potential of Web3. Discover the future of decentralized finance atBybit.com. For more details about Bybit, please visitBybit Press For media inquiries, please contact:media@bybit.com For updates, please follow:Bybit's Communities and Social Media Discord|Facebook|Instagram|LinkedIn|Reddit|Telegram|TikTok|X|Youtube  Head of PR Tony Au Bybit tony.au@bybit.com",,https://www.coindesk.com/press-release/2025/05/03/bybit-showcased-innovative-payments-and-crypto-solutions-at-web-summit-rio-2025,2025-05-09
158,Immediate Attention Required for LocalBitcoins.com Users,"Date: May 2, 2025 LocalBitcoins.com, a peer-to-peer cryptocurrency trading platform, has ceased its operations. Users who have previously maintained accounts on the platform are strongly advised to promptly check their account balances. It is critical to verify if there are any remaining funds in your LocalBitcoins account, unless you have already done so. Should you find a remaining balance, please immediately initiate a withdrawal request to ensure the secure transfer of your assets. LocalBitcoins.com emphasizes that users act without delay to safeguard their cryptocurrency holdings. For assistance or further information, users should contact LocalBitcoins customer support directly through the website Localbitcoins.com.",,https://www.coindesk.com/press-release/2025/05/02/immediate-attention-required-for-localbitcoins-com-users,2025-05-09
159,MEXC Ventures Announces $300 Million Ecosystem Development Fund at Token2049 Event,"VICTORIA, Seychelles, 2 May 2025 — MEXC Ventures, the investment arm of the global cryptocurrency exchange MEXC, has unveiled a $300 million Ecosystem Development Fund aimed at accelerating blockchain innovation and ecosystem growth over the next five years. The initiative was officially announced at Token2049 in Dubai on April 30, aligning with MEXC's7th anniversaryand reaffirming the company's evolution from a trading platform to a full-scale Web3 ecosystem builder.  The new fund marks a strategic pivot in MEXC's positioning — from a user-focused exchange to a foundational force in blockchain infrastructure. With this move, MEXC plans to foster long-term value across the entire crypto landscape by supporting early-stage technologies, public chains, wallets, and other decentralized tools that drive the future of Web3.  “We see this commitment as an opportunity to position MEXC well above its perceived place in the industry as an exchange service. We can and intend to offer much more through this investment, driving businesses and users to our ecosystem with a value offering built on best practices. Our ultimate vision is to transition from a trading venue to an ecosystem platform that will cater to all the needs of crypto industry participants in unique, innovative, and attractive ways,”as Tracy Jin, COO of MEXC exchange, commented on the upcoming announcement.  The Ecosystem Development Fund foresees the establishment of an investment and cooperation linkage model that will connect the different businesses with the broader MEXC ecosystem to drive value. The trusted basis of MEXC as a leader in innovation will be used to expand and enhance the overall trading experience for users by offering support beyond capital. Cooperation between exchange business and investments will focus on the development of public chains, stablecoins, wallets, and media platforms as part of the MEXC ecosystem. Comprehensive selection criteria will be announced for projects interested in joining the new initiative.  The new development will allow projects to attract investments and attain visibility, thus advancing their integration across industry services. This will, in turn, give users access to new services, upping their overall experience and building trust. Greater integration and cooperation between businesses, projects and users will ultimately positively impact the industry as a whole, advancing innovation and promoting adoption across different markets and regions.  Existing initiatives within the MEXC ecosystem include Ethena, a leading innovator in the stablecoin space. MEXC has made a strategic investment of $16 million in Ethena and has also purchased $20 million worth of USDe, Ethena’s synthetic dollar. In collaboration with Ethena, MEXC launched several joint campaigns that have gained significant traction in recent weeks, driving strong user engagement.ENA, Ethena’s native token, has showcased up to $15 million in trading volume over the past 24-hour timeframe. Such results indicate strong support for the products on the part of users, as well as demand from a liquidity standpoint. MEXC had recently invested in Ethena and launched a number of joint campaigns focused on expanding the use of public chains, wallets, and media platforms.  MEXC is determined to elevate the positioning of the platform beyond its perceived status as a trading venue to its full potential as an industry ecosystem element. Such a transition is aimed at building greater value for users and making the crypto environment more attractive to both businesses and investments. MEXC invites all projects in the crypto space to join its latest initiative.  MEXC Ventures is a comprehensive fundMEXCdedicated to driving innovation in the cryptocurrency sector through investments in L1/L2 ecosystems, strategic investments, M&A, and incubation. Upholding the principle of “Empowering Growth Through Synergy,” MEXC Ventures is committed to supporting innovative ideas and active builders.  MEXC Ventures is an investor and supporter of TON and Aptos, and looks forward to staying at the forefront of TON and Aptos innovations while actively engaging with builders to drive ecosystem growth.  For more information, visit:MEXC Ventures Website",,https://www.coindesk.com/press-release/2025/05/02/mexc-ventures-announces-usd300-million-ecosystem-development-fund-at-token2049-event,2025-05-09
160,"BYDFi Partners with Ledger to Launch Limited Edition Hardware Wallet, Debuts at TOKEN2049 Dubai","Dubai, April 30, 2025–As an official sponsor of TOKEN2049 Dubai, global crypto exchange BYDFi has teamed up with industry-leading hardware wallet provider Ledger to release a limited edition co-branded Ledger Nano X. The exclusive wallets made their debut at the TOKEN2049 event, where attendees had the chance to receive them for free through on-site interactive activities. This special edition wallet retains the advanced security features of the original Ledger Nano X, while incorporating custom BYDFi design elements, including visual branding and customized packaging. Symbolizing a deep collaboration on user asset protection and Web3 innovation, the wallet is equipped with a secure element chip, supports the offline storage of a wide range of digital assets, and defends against common forms of cyberattack—offering users an enhanced standard of self-custody. Secure by Design: Ledger x BYDFi Hardware Wallet Makes Its Official Launch The launch drew large crowds to the BYDFi booth at TOKEN2049, where many attendees successfully received the limited edition wallet by completing live interactions. Designed for secure self-custody, the Ledger x BYDFi wallet gives users full control over their private keys and assets, reducing reliance on centralized platforms and elevating personal asset sovereignty. Michael, Co-founder of BYDFi, commented at the event: ""TOKEN2049 coincides with BYDFi’s fifth anniversary, making this a milestone moment for us.This collaboration with Ledger reflects our continued commitment to asset security. The limited edition wallet is designed especially for high-net-worth individuals who demand institutional-grade protection for their digital assets."" Expanding Horizons: BYDFi’s Vision for Global Growth and Market Leadership In addition to the co-branded wallet, BYDFi showcased its on-chain trading solution,MoonX, at the event. As a flagship product of BYDFi’s “CEX + DEX” dual-engine strategy, MoonX merges the transparency of on-chain execution with the high-speed performance of centralized systems—delivering an ultra-smooth, seamless trading experience tailored to the rising demands of DeFi users. The launch of MoonX not only expands the boundaries of BYDFi’s trading ecosystem, but also promotes greater diversity in trading methods and empowers users with more choice and flexibility. Looking ahead, BYDFi will continue to strengthen collaborations with global partners and infrastructure providers, accelerating the deployment of innovative products and further solidifying its global service capabilities.  About Ledger Nano X The Ledger Nano X is a hardware wallet certified by independent security labs. It features a tamper-proof secure element chip that safely stores users’ private keys. Any unauthorized access attempts trigger a self-destruct mechanism, ensuring maximum protection. Additional features include PIN protection, a 24-word recovery phrase, encrypted Bluetooth connectivity, and hidden wallets accessible via separate PINs—delivering comprehensive security for crypto asset holders. More info:https://www.ledger.com  About BYDFi Founded in 2020, BYDFi has been recognized byForbesas one of the world’s top 10 crypto exchanges, officially listed on CoinMarketCap and CoinGecko, and holds MSB licenses in multiple jurisdictions. It is also a member of South Korea’s CODE VASP Alliance. Today, BYDFi serves users in 190+ countries, with a global user base exceeding 1,000,000. The platform supportsspot,perpetual, andon-chain trading, enabling access to over 600 cryptocurrencies and 500,000+ memecoin pairs. BYDFi is committed to delivering a world-class crypto trading experience.BUIDL Your Dream Finance. Twitter( X )|LinkedIn|Facebook|Telegram|YouTube",,https://www.coindesk.com/press-release/2025/04/30/bydfi-partners-with-ledger-to-launch-limited-edition-hardware-wallet-debuts-at-token2049-dubai,2025-05-09
